image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim01,full,0,0,1,0.007,28.363606107804838,0.12099944055080414,63438.5546875,28.350644038535375,0.7923572063446045,0.12171495705842972,63813.69140625,0.018083572387695312,9481.0,0.007890701293945312,4137.0,0.0093536376953125,4904.0,0.0,0,0.13979852944612503,73294.69140625,5000,1000
othim02,full,0,0,1,0.007,28.265316820887723,0.12166740745306015,63788.76171875,28.23918843719947,0.7877206802368164,0.12285591661930084,64411.8828125,0.018228530883789062,9557.0,0.007913589477539062,4149.0,0.009469985961914062,4965.0,0.0,0,0.1410844475030899,73968.8828125,5000,1000
othim03,full,0,0,1,0.007,28.003773574676046,0.12317807972431183,64580.7890625,27.971924486590478,0.7803952693939209,0.12388518452644348,64951.515625,0.0178070068359375,9336.0,0.00794219970703125,4164.0,0.008893966674804688,4663.0,0.0,0,0.14169219136238098,74287.515625,5000,1000
othim04,full,0,0,1,0.007,25.400919592920804,0.2606263756752014,136643.28125,25.39193085221756,0.7320448756217957,0.2611444294452667,136914.890625,0.019399642944335938,10171.0,0.0090484619140625,4744.0,0.00936126708984375,4908.0,0.0,0,0.28054407238960266,147085.890625,5000,1000
othim05,full,0,0,1,0.007,26.265676850174543,0.20222792029380798,106025.671875,26.24941705860375,0.7237088680267334,0.20248302817344666,106159.421875,0.01947021484375,10208.0,0.009130477905273438,4787.0,0.009490966796875,4976.0,0.0,0,0.22195324301719666,116367.421875,5000,1000
othim06,full,0,0,1,0.007,26.437387578562635,0.2076173573732376,108851.2890625,26.43013834146913,0.7415225505828857,0.20847773551940918,109302.375,0.0183868408203125,9640.0,0.007928848266601562,4157.0,0.00946807861328125,4964.0,0.0,0,0.22686457633972168,118942.375,5000,1000
othim07,full,0,0,1,0.007,29.431712143419034,0.10068366676568985,52787.23828125,29.377241361483254,0.8520148992538452,0.10163939744234085,53288.31640625,0.016855239868164062,8837.0,0.0077381134033203125,4057.0,0.008258819580078125,4330.0,0.0,0,0.11849463731050491,62125.31640625,5000,1000
othim08,full,0,0,1,0.007,29.72097386303196,0.09071034938097,47558.34765625,29.712212317994155,0.8523436784744263,0.09115142375230789,47789.59765625,0.019212722778320312,10073.0,0.0079193115234375,4152.0,0.010457992553710938,5483.0,0.0,0,0.1103641465306282,57862.59765625,5000,1000
othim09,full,0,0,1,0.007,29.574631740139164,0.10036743432283401,52621.44140625,29.547952060197137,0.852662980556488,0.1013396680355072,53131.171875,0.018045425415039062,9461.0,0.007833480834960938,4107.0,0.009344100952148438,4899.0,0.0,0,0.11938509345054626,62592.171875,5000,1000
othim10,full,0,0,1,0.007,28.585050447794277,0.09176325798034668,48110.375,28.560608363898137,0.74400395154953,0.09303233027458191,48775.734375,0.017801284790039062,9333.0,0.007886886596679688,4135.0,0.009044647216796875,4742.0,0.0,0,0.11083361506462097,58108.734375,5000,1000
othim11,full,0,0,1,0.007,28.21213065006225,0.09718386828899384,50952.3359375,28.19585598363531,0.73576819896698,0.09756498038768768,51152.1484375,0.019504547119140625,10226.0,0.008937835693359375,4686.0,0.009613037109375,5040.0,0.0,0,0.11706952750682831,61378.1484375,5000,1000
othim12,full,0,0,1,0.007,27.8514940415723,0.11069108545780182,58034.0078125,27.849302934154,0.7341112494468689,0.1111140102148056,58255.7421875,0.01934051513671875,10140.0,0.007862091064453125,4122.0,0.010492324829101562,5501.0,0.0,0,0.13045452535152435,68395.7421875,5000,1000
othim13,full,0,0,1,0.007,29.384512246961283,0.0981423556804657,51454.859375,29.364496680666985,0.838692307472229,0.0986647978425026,51728.76953125,0.01805877685546875,9468.0,0.007930755615234375,4158.0,0.00943756103515625,4948.0,0.0,0,0.11672357469797134,61196.76953125,5000,1000
othim14,full,0,0,1,0.007,29.387792214747495,0.09563323110342026,50139.35546875,29.36867069792287,0.8406022787094116,0.09683869779109955,50771.3671875,0.018184661865234375,9534.0,0.007928848266601562,4157.0,0.009431838989257812,4945.0,0.0,0,0.11502335965633392,60305.3671875,5000,1000
othim15,full,0,0,1,0.007,29.315141971810522,0.10417830944061279,54619.4375,29.296930588007882,0.840959906578064,0.1056581437587738,55395.296875,0.017261505126953125,9050.0,0.006900787353515625,3618.0,0.00962066650390625,5044.0,0.0,0,0.12291964888572693,64445.296875,5000,1000
othim16,full,0,0,1,0.007,29.879872979994573,0.0900358036160469,47204.69140625,29.868903604424787,0.854928195476532,0.09065651148557663,47530.12109375,0.018068313598632812,9473.0,0.007875442504882812,4129.0,0.009368896484375,4912.0,0.0,0,0.10872482508420944,57003.12109375,5000,1000
othim17,full,0,0,1,0.007,29.809448357412293,0.09097155183553696,47695.29296875,29.786808635684906,0.8525426387786865,0.09172236919403076,48088.9375,0.01802825927734375,9452.0,0.007976531982421875,4182.0,0.00922393798828125,4836.0,0.0,0,0.10975062847137451,57540.9375,5000,1000
othim18,full,0,0,1,0.007,30.06888279937051,0.08716698735952377,45700.60546875,30.028243275466775,0.8567914366722107,0.08727134764194489,45755.3203125,0.0189666748046875,9944.0,0.008852005004882812,4641.0,0.009283065795898438,4867.0,0.0,0,0.10623802244663239,55699.3203125,5000,1000
othim19,full,0,0,1,0.007,26.525181315568798,0.2098858505487442,110040.6328125,26.514293608310567,0.7612196207046509,0.21076640486717224,110502.296875,0.018247604370117188,9567.0,0.00809478759765625,4244.0,0.009305953979492188,4879.0,0.0,0,0.22901400923728943,120069.296875,5000,1000
othim20,full,0,0,1,0.007,26.401193022431404,0.20320484042167664,106537.859375,26.391500107078617,0.7546584010124207,0.20386068522930145,106881.7109375,0.018457412719726562,9677.0,0.007928848266601562,4157.0,0.009675979614257812,5073.0,0.0,0,0.22231809794902802,116558.7109375,5000,1000
othim21,full,0,0,1,0.007,26.35373030082596,0.20715445280075073,108608.59375,26.327642704610838,0.7562446594238281,0.20791399478912354,109006.8125,0.017229080200195312,9033.0,0.007993698120117188,4191.0,0.00850677490234375,4460.0,0.0,0,0.22514307498931885,118039.8125,5000,1000
othim22,full,0,0,1,0.007,29.22313272171721,0.1122724711894989,58863.109375,29.188166347948528,0.8394486308097839,0.11326584219932556,59383.921875,0.018079757690429688,9479.0,0.00778961181640625,4084.0,0.009197235107421875,4822.0,0.0,0,0.13134559988975525,68862.921875,5000,1000
othim23,full,0,0,1,0.007,28.71564016407432,0.11598777770996094,60811.0,28.691421599833177,0.819019079208374,0.11650561541318893,61082.49609375,0.019222259521484375,10078.0,0.008810043334960938,4619.0,0.009429931640625,4944.0,0.0,0,0.1357278749346733,71160.49609375,5000,1000
othim24,full,0,0,1,0.007,27.43152391076093,0.1489786058664322,78107.6953125,27.414908583430385,0.8087100982666016,0.1494692713022232,78364.9453125,0.017919540405273438,9395.0,0.007839202880859375,4110.0,0.009220123291015625,4834.0,0.0,0,0.16738881170749664,87759.9453125,5000,1000
othim25,full,0,0,1,0.007,26.038999657203608,0.23687171936035156,124189.0,26.02801433342663,0.7837232351303101,0.2381121814250946,124839.359375,0.018398284912109375,9646.0,0.007894515991210938,4139.0,0.009527206420898438,4995.0,0.0,0,0.256510466337204,134485.359375,5000,1000
othim26,full,0,0,1,0.007,25.82563716786146,0.22695669531822205,118990.671875,25.81626531715327,0.7832180857658386,0.22713309526443481,119083.15625,0.019573211669921875,10262.0,0.009012222290039062,4725.0,0.00957489013671875,5020.0,0.0,0,0.2467063069343567,129345.15625,5000,1000
othim27,full,0,0,1,0.007,26.41040343486146,0.1864878386259079,97773.3359375,26.395098587702094,0.761867880821228,0.18699896335601807,98041.3125,0.018108367919921875,9494.0,0.007904052734375,4144.0,0.009355545043945312,4905.0,0.0,0,0.20510733127593994,107535.3125,5000,1000
othim28,full,0,0,1,0.007,26.515218826027752,0.16376277804374695,85858.859375,26.50680844986118,0.7692358493804932,0.1654546856880188,86745.90625,0.017488479614257812,9169.0,0.0069293975830078125,3633.0,0.009464263916015625,4962.0,0.0,0,0.1829431653022766,95914.90625,5000,1000
othim29,full,0,0,1,0.007,26.941700775845337,0.1633288711309433,85631.3671875,26.913392260199192,0.7773345708847046,0.16355156898498535,85748.125,0.018423080444335938,9659.0,0.008953094482421875,4694.0,0.00850677490234375,4460.0,0.0,0,0.1819746494293213,95407.125,5000,1000
othim30,full,0,0,1,0.007,26.547975026067785,0.17588835954666138,92216.15625,26.53063136996227,0.7761256098747253,0.17804011702537537,93344.296875,0.016973495483398438,8899.0,0.0068149566650390625,3573.0,0.009199142456054688,4823.0,0.0,0,0.1950136125087738,102243.296875,5000,1000
othim01,full,0,0,1,0.015,26.65755479396677,0.06346537917852402,33274.13671875,26.620058653122868,0.7247481346130371,0.06401500850915909,33562.30078125,0.017242431640625,9040.0,0.0079803466796875,4184.0,0.008409500122070312,4409.0,0.0,0,0.08125744014978409,42602.30078125,5000,1000
othim02,full,0,0,1,0.015,26.65055702068614,0.067176453769207,35219.80859375,26.64309842252551,0.7241390943527222,0.06741820275783539,35346.5546875,0.019453048706054688,10199.0,0.009033203125,4736.0,0.009443283081054688,4951.0,0.0,0,0.08687125146389008,45545.5546875,5000,1000
othim03,full,0,0,1,0.015,26.521103163073064,0.06375554203987122,33426.265625,26.500546404012443,0.717839241027832,0.06444889307022095,33789.78125,0.017932891845703125,9402.0,0.007963180541992188,4175.0,0.009113311767578125,4778.0,0.0,0,0.08238178491592407,43191.78125,5000,1000
othim04,full,0,0,1,0.015,23.856699056883468,0.14769355952739716,77433.9609375,23.841211038528826,0.6249243021011353,0.14808784425258636,77640.6796875,0.017114639282226562,8973.0,0.007894515991210938,4139.0,0.008493423461914062,4453.0,0.0,0,0.16520248353481293,86613.6796875,5000,1000
othim05,full,0,0,1,0.015,24.820789381457413,0.11501073092222214,60298.74609375,24.811290573106067,0.6372413039207458,0.11715102940797806,61420.87890625,0.017246246337890625,9042.0,0.0069580078125,3648.0,0.009328842163085938,4891.0,0.0,0,0.13439727574586868,70462.87890625,5000,1000
othim06,full,0,0,1,0.015,24.899906441098036,0.12057170271873474,63214.296875,24.891885892578326,0.6540915369987488,0.12109529972076416,63488.8125,0.018314361572265625,9602.0,0.007961273193359375,4174.0,0.009487152099609375,4974.0,0.0,0,0.13940966129302979,73090.8125,5000,1000
othim07,full,0,0,1,0.015,27.754645521938173,0.06038698926568031,31660.173828125,27.703734325215823,0.8089086413383484,0.06079823896288872,31875.787109375,0.018018722534179688,9447.0,0.009016036987304688,4727.0,0.008251190185546875,4326.0,0.0,0,0.0788169614970684,41322.787109375,5000,1000
othim08,full,0,0,1,0.015,28.131829912606417,0.05083061009645462,26649.87890625,28.081350717873338,0.8134764432907104,0.05157306790351868,27039.140625,0.01789093017578125,9380.0,0.007894515991210938,4139.0,0.009370803833007812,4913.0,0.0,0,0.06946399807929993,36419.140625,5000,1000
othim09,full,0,0,1,0.015,27.803317438754508,0.05570308864116669,29204.4609375,27.751275020014617,0.8040962219238281,0.05586765706539154,29290.7421875,0.018329620361328125,9610.0,0.009052276611328125,4746.0,0.0084228515625,4416.0,0.0,0,0.07419727742671967,38900.7421875,5000,1000
othim10,full,0,0,1,0.015,27.25488950286254,0.04446439445018768,23312.1484375,27.211710974082987,0.6941249370574951,0.04530408978462219,23752.390625,0.017164230346679688,8999.0,0.007925033569335938,4155.0,0.00836944580078125,4388.0,0.0,0,0.06246832013130188,32751.390625,5000,1000
othim11,full,0,0,1,0.015,26.79505375720055,0.0472584068775177,24777.015625,26.75521280852419,0.6731781363487244,0.04813576489686966,25237.00390625,0.017337799072265625,9090.0,0.007877349853515625,4130.0,0.008472442626953125,4442.0,0.0,0,0.06547356396913528,34327.00390625,5000,1000
othim12,full,0,0,1,0.015,26.446281126769843,0.058484092354774475,30662.5078125,26.42264421333577,0.6685358285903931,0.05941563472151756,31150.904296875,0.017110824584960938,8971.0,0.008008956909179688,4199.0,0.008090972900390625,4242.0,0.0,0,0.0765264593064785,40121.904296875,5000,1000
othim13,full,0,0,1,0.015,27.69448048176761,0.05670584365725517,29730.193359375,27.654280946516298,0.7938493490219116,0.05728359892964363,30033.103515625,0.016664505004882812,8737.0,0.0077056884765625,4040.0,0.008241653442382812,4321.0,0.0,0,0.07394810393452644,38770.103515625,5000,1000
othim14,full,0,0,1,0.015,27.6513687039858,0.0571877658367157,29982.859375,27.612682694677023,0.7950959205627441,0.05763917416334152,30219.52734375,0.017131805419921875,8982.0,0.008087158203125,4240.0,0.008081436157226562,4237.0,0.0,0,0.0747709795832634,39201.52734375,5000,1000
othim15,full,0,0,1,0.015,27.585175691325873,0.05831339210271835,30573.01171875,27.557595704845358,0.79539555311203,0.05909329280257225,30981.904296875,0.0172882080078125,9064.0,0.008039474487304688,4215.0,0.008527755737304688,4471.0,0.0,0,0.07638150081038475,40045.904296875,5000,1000
othim16,full,0,0,1,0.015,28.33286371014965,0.053229160606861115,27907.41015625,28.266976373185987,0.8231682777404785,0.053526997566223145,28063.5625,0.016918182373046875,8870.0,0.008001327514648438,4195.0,0.008184432983398438,4291.0,0.0,0,0.07044517993927002,36933.5625,5000,1000
othim17,full,0,0,1,0.015,28.250019332764822,0.05276399478316307,27663.529296875,28.20516495333798,0.8197040557861328,0.054096903651952744,28362.357421875,0.016145706176757812,8465.0,0.0068302154541015625,3581.0,0.008592605590820312,4505.0,0.0,0,0.07024260982871056,36827.357421875,5000,1000
othim18,full,0,0,1,0.015,28.360391359757838,0.05354398488998413,28072.46875,28.309938606366558,0.8212039470672607,0.05379558354616165,28204.37890625,0.017042160034179688,8935.0,0.007837295532226562,4109.0,0.00835418701171875,4380.0,0.0,0,0.07083774358034134,37139.37890625,5000,1000
othim19,full,0,0,1,0.015,24.840882227694816,0.11552825570106506,60570.078125,24.82425108029608,0.6716007590293884,0.11762148141860962,61667.53125,0.01627349853515625,8532.0,0.006938934326171875,3638.0,0.008474349975585938,4443.0,0.0,0,0.13389497995376587,70199.53125,5000,1000
othim20,full,0,0,1,0.015,24.743260794858,0.11717748641967773,61434.75,24.7209765036185,0.6644694209098816,0.1179504245519638,61839.9921875,0.017429351806640625,9138.0,0.007871627807617188,4127.0,0.00856781005859375,4492.0,0.0,0,0.13537977635860443,70977.9921875,5000,1000
othim21,full,0,0,1,0.015,24.683261940901644,0.11796969920396805,61850.09765625,24.67498202229447,0.6645247936248779,0.11908143758773804,62432.96875,0.018236160278320312,9561.0,0.0080413818359375,4216.0,0.009464263916015625,4962.0,0.0,0,0.13731759786605835,71993.96875,5000,1000
othim22,full,0,0,1,0.015,27.57851128734716,0.06751881539821625,35399.3046875,27.549912124953693,0.8025512099266052,0.06796622276306152,35633.875,0.019418716430664062,10181.0,0.008863449096679688,4647.0,0.009607315063476562,5037.0,0.0,0,0.08738493919372559,45814.875,5000,1000
othim23,full,0,0,1,0.015,27.04874584505694,0.0630059689283371,33033.2734375,27.002896479455558,0.7624313235282898,0.06408332288265228,33598.1171875,0.01738739013671875,9116.0,0.007978439331054688,4183.0,0.00843048095703125,4420.0,0.0,0,0.08147071301937103,42714.1171875,5000,1000
othim24,full,0,0,1,0.015,25.990468884188598,0.08644662797451019,45322.9296875,25.964812021465878,0.7422001361846924,0.08700986206531525,45618.2265625,0.01808929443359375,9484.0,0.0077648162841796875,4071.0,0.009469985961914062,4965.0,0.0,0,0.105099156498909,55102.2265625,5000,1000
othim25,full,0,0,1,0.015,24.34043450123026,0.13523292541503906,70901.0,24.302627572884102,0.7135169506072998,0.13646399974822998,71546.4375,0.017152786254882812,8993.0,0.007831573486328125,4106.0,0.008600234985351562,4509.0,0.0,0,0.1536167860031128,80539.4375,5000,1000
othim26,full,0,0,1,0.015,24.245944911787504,0.14025558531284332,73534.3203125,24.23411481624031,0.7159258127212524,0.14101150631904602,73930.640625,0.018095016479492188,9487.0,0.0080413818359375,4216.0,0.009069442749023438,4755.0,0.0,0,0.1591065227985382,83417.640625,5000,1000
othim27,full,0,0,1,0.015,24.927011113483246,0.10894742608070374,57119.828125,24.91370870770177,0.695311427116394,0.10936976224184036,57341.25390625,0.017185211181640625,9010.0,0.007974624633789062,4181.0,0.008371353149414062,4389.0,0.0,0,0.126554973423481,66351.25390625,5000,1000
othim28,full,0,0,1,0.015,25.19096785615926,0.09502813220024109,49822.109375,25.16286425131275,0.702268123626709,0.095713771879673,50181.58203125,0.01697540283203125,8900.0,0.007947921752929688,4167.0,0.008176803588867188,4287.0,0.0,0,0.11268917471170425,59081.58203125,5000,1000
othim29,full,0,0,1,0.015,25.51236270550741,0.09430868923664093,49444.9140625,25.472102899528124,0.7088884115219116,0.09454633295536041,49569.5078125,0.017215728759765625,9026.0,0.007984161376953125,4186.0,0.008375167846679688,4391.0,0.0,0,0.11176206171512604,58595.5078125,5000,1000
othim30,full,0,0,1,0.015,25.127373360534097,0.09865910559892654,51725.78515625,25.120782707624613,0.7076177000999451,0.10078968107700348,52842.8203125,0.016942977905273438,8883.0,0.006931304931640625,3634.0,0.009153366088867188,4799.0,0.0,0,0.11773265898227692,61725.8203125,5000,1000
othim01,full,0,1,1,0.007,28.241517961917918,0.12061864137649536,63238.90625,28.201939810588396,0.788831889629364,0.1216295063495636,63768.890625,0.018404006958007812,9649.0,0.00785064697265625,4116.0,0.00970458984375,5088.0,0.0,0,0.1400335133075714,73417.890625,5000,1000
othim02,full,0,1,1,0.007,28.288470078712844,0.12069609016180038,63279.51171875,28.247701231563997,0.7887138724327087,0.12143968045711517,63669.3671875,0.018341064453125,9616.0,0.007904052734375,4144.0,0.009607315063476562,5037.0,0.0,0,0.13978074491024017,73285.3671875,5000,1000
othim03,full,0,1,1,0.007,28.012035259656244,0.1205020397901535,63177.7734375,27.98452532371743,0.7793327569961548,0.12145198881626129,63675.8203125,0.017974853515625,9424.0,0.0077877044677734375,4083.0,0.009454727172851562,4957.0,0.0,0,0.1394268423318863,73099.8203125,5000,1000
othim04,full,0,1,1,0.007,25.287427814928506,0.25426265597343445,133306.859375,25.279236874246184,0.7254394292831421,0.25454893708229065,133456.953125,0.020868301391601562,10941.0,0.009023666381835938,4731.0,0.010980606079101562,5757.0,0.0,0,0.2754172384738922,144397.953125,5000,1000
othim05,full,0,1,1,0.007,26.272716688828258,0.20376363396644592,106830.828125,26.262458259803907,0.7258131504058838,0.20453156530857086,107233.4453125,0.019296646118164062,10117.0,0.007886886596679688,4135.0,0.010433197021484375,5470.0,0.0,0,0.22382821142673492,117350.4453125,5000,1000
othim06,full,0,1,1,0.007,26.391938392837705,0.2072855830192566,108677.34375,26.387837039999383,0.7377855181694031,0.20779791474342346,108945.953125,0.022203445434570312,11641.0,0.008878707885742188,4655.0,0.012327194213867188,6463.0,0.0,0,0.23000136017799377,120586.953125,5000,1000
othim07,full,0,1,1,0.007,29.201690189756665,0.10327397286891937,54145.3046875,29.13315183338551,0.8503566980361938,0.10434184968471527,54705.1796875,0.018388748168945312,9641.0,0.008026123046875,4208.0,0.00939178466796875,4924.0,0.0,0,0.12273059785366058,64346.1796875,5000,1000
othim08,full,0,1,1,0.007,29.615181704946107,0.08924857527017593,46791.95703125,29.583714730801365,0.8513064384460449,0.0899670422077179,47168.640625,0.019466400146484375,10206.0,0.0078277587890625,4104.0,0.010793685913085938,5659.0,0.0,0,0.10943344235420227,57374.640625,5000,1000
othim09,full,0,1,1,0.007,29.44765886682592,0.09465090185403824,49624.33203125,29.39562719702585,0.8497316837310791,0.09493876993656158,49775.2578125,0.019746780395507812,10353.0,0.009120941162109375,4782.0,0.009664535522460938,5067.0,0.0,0,0.1146855503320694,60128.2578125,5000,1000
othim10,full,0,1,1,0.007,28.646731281315166,0.09029801189899445,47342.1640625,28.635866144734578,0.7471153140068054,0.09147486090660095,47959.171875,0.020435333251953125,10714.0,0.007904052734375,4144.0,0.011554718017578125,6058.0,0.0,0,0.11191019415855408,58673.171875,5000,1000
othim11,full,0,1,1,0.007,28.191215903390333,0.09636488556861877,50522.953125,28.170307106969403,0.734760046005249,0.09809323400259018,51429.10546875,0.018310546875,9600.0,0.0068111419677734375,3571.0,0.01064300537109375,5580.0,0.0,0,0.11640378087759018,61029.10546875,5000,1000
othim12,full,0,1,1,0.007,27.825505667808216,0.11440466344356537,59980.9921875,27.809893968353354,0.7351340055465698,0.1151919886469841,60393.77734375,0.019193649291992188,10063.0,0.007829666137695312,4105.0,0.010486602783203125,5498.0,0.0,0,0.1343856379389763,70456.77734375,5000,1000
othim13,full,0,1,1,0.007,29.286449352506253,0.09607812762260437,50372.609375,29.25662313618925,0.8390473127365112,0.0973680317401886,51048.890625,0.019542694091796875,10246.0,0.007825851440429688,4103.0,0.010999679565429688,5767.0,0.0,0,0.11691072583198547,61294.890625,5000,1000
othim14,full,0,1,1,0.007,29.25357804034253,0.10082831978797913,52863.078125,29.21261651282642,0.8360999822616577,0.1011171042919159,53014.484375,0.017545700073242188,9199.0,0.007740020751953125,4058.0,0.008829116821289062,4629.0,0.0,0,0.11866280436515808,62213.484375,5000,1000
othim15,full,0,1,1,0.007,29.294362318393315,0.10063958168029785,52764.125,29.277129485263686,0.8403439521789551,0.10241730511188507,53696.1640625,0.018529891967773438,9715.0,0.0068149566650390625,3573.0,0.011005401611328125,5770.0,0.0,0,0.12094719707965851,63411.1640625,5000,1000
